#S0=1,r=0.05,nX=1000,nT=1000,x0=-2,x1=2,m=implicit,vs=SviPowerLaw(v0=0.09, v1=0.04, v2=0.04, k1=5, k2=0.1, rho=-0.5, eta=1, gam=0.5)
k,K,T,ex,pc,pxTrue,pxLatt,sigTrue,sigLatt,sigLV,sigErr
0.3999999999999998,1.5295904196633785,0.5,E,C,0.00015057776621700403,0.0002399469588109828,0.20455416356948516,0.21448073328796924,0.2465702650596643,0.009926569718484074
0.44999999999999973,1.6080141974857824,0.5,E,C,7.166374316952899e-05,0.00016050962497540498,0.21214512064574353,0.22837299987873924,0.26128836489215435,0.016227879232995707
0.4999999999999998,1.690458848379091,0.5,E,C,3.4346423730736005e-05,7.401732442712311e-05,0.21967185575712567,0.2337558559256149,0.27521181408130824,0.014084000168489236
-0.5,0.6250022682827009,0.6,E,P,0.0031873406352787527,0.0037801505651089136,0.3611605066975931,0.3728455897224178,0.48592509827830976,0.011685083024824738
-0.45,0.6570468198150569,0.6,E,P,0.004188488629393078,0.004392233287715912,0.3476280198833518,0.35095072315149917,0.46378387316141945,0.0033227032681473756
-0.4,0.6907343306373548,0.6,E,P,0.005519710900246537,0.006319681995496767,0.33360270235192463,0.34379980277265376,0.44044843131636635,0.010197100420729133
-0.35000000000000003,0.7261490370736909,0.6,E,P,0.0072985150605414375,0.007568420153054233,0.3190383587311112,0.3218716912527663,0.41572782432512917,0.0028333325216551297
-0.30000000000000004,0.7633794943368533,0.6,E,P,0.009689683456602913,0.01074273215399428,0.30388644237566886,0.3126660818435945,0.3893924247760431,0.008779639467925648
-0.25000000000000006,0.8025187979624786,0.6,E,P,0.01292812530400586,0.013274978097799981,0.2881006656044733,0.290485458984739,0.3611766205822179,0.002384793380265704
-0.20000000000000007,0.8436648165963837,0.6,E,P,0.01735569484957562,0.01869071142356035,0.2716484501293412,0.27910141692543267,0.3308047298501927,0.007452966796091476
-0.15000000000000008,0.8869204367171575,0.6,E,P,0.023482573613989702,0.023907599472206154,0.2545383421887383,0.25652370221279575,0.29808191883868385,0.00198536002405747
-0.10000000000000009,0.9323938199059483,0.6,E,P,0.032091977377011395,0.03367959069000249,0.23688497643344814,0.24315374000286172,0.26315147746061346,0.006268763569413582
-0.0500000000000001,0.9801986733067553,0.6,E,P,0.04441411194841853,0.044892732715346856,0.2190593624520974,0.22072335237785565,0.2271225125480069,0.0016639899257582524
-1.1102230246251565e-16,1.0304545339535167,0.6,E,P,0.06235771884652421,0.06402060130317365,0.20199813672968195,0.2073962344236,0.19325487780436665,0.0053980976939180525
0.04999999999999982,1.0832870676749584,0.6,E,C,0.03724238626258496,0.037699265596497084,0.18758908090364415,0.1891223455536253,0.16785833182132456,0.0015332646499811586
0.09999999999999987,1.1388283833246218,0.6,E,C,0.019875947544271192,0.02123203702524487,0.1782609919632387,0.18365851699064928,0.1573631120138392,0.005397525027410588
0.1499999999999999,1.1972173631218102,0.6,E,C,0.00987699651329511,0.010211754570516894,0.174973645209582,0.17682025499642737,0.16156387826334295,0.0018466097868453657
0.19999999999999984,1.2586000099294778,0.6,E,C,0.0047966526598465006,0.005618204386835658,0.176399109313561,0.18316330090643163,0.1742649856562782,0.0067641915928706164
0.24999999999999978,1.3231298123374367,0.6,E,C,0.0023357773085553413,0.002528116756582826,0.18063685099296195,0.18329154842384687,0.19003004950609706,0.0026546974308849225
0.2999999999999998,1.3909681284637803,0.6,E,C,0.001149442454529504,0.0015776857904938387,0.1863594611284077,0.1956952144565849,0.2062246644527558,0.009335753328177182
0.34999999999999987,1.4622845894342245,0.6,E,C,0.0005719996496324424,0.0006705790634198055,0.19281973646787282,0.1967759892531984,0.22189596110011084,0.003956252785325576
0.3999999999999998,1.5372575235482813,0.6,E,C,0.00028746568214408133,0.000499116205106065,0.19961762823393037,0.21256139988031988,0.23678445711667104,0.012943771646389518
0.44999999999999973,1.6160744021928932,0.6,E,C,0.00014566808009457277,0.00019404282551850418,0.20653802936083837,0.21240084901011402,0.2508768023005538,0.005862819649275652
0.4999999999999998,1.6989323086185504,0.6,E,C,7.432159494096227e-05,0.00017700482023897285,0.2134634838173777,0.23092588012744317,0.26423624998389644,0.017462396310065464
-0.5,0.6281351051896408,0.7,E,P,0.004166674881387667,0.004933226078162232,0.3517283484547854,0.36376473432134654,0.47173410415667666,0.012036385866561139
-0.45,0.660340280704983,0.7,E,P,0.005383045651360631,0.005982224109008794,0.3388725368549012,0.34665240824062393,0.4503786791087916,0.007779871385722725
-0.4,0.6941966508779789,0.7,E,P,0.006973386736018248,0.007983837953448595,0.32556851022048433,0.33617299451671795,0.4278899132764219,0.010604484296233618
